Country,ReportID,Year,NumAuth,Agency,ReportSeries,Region,CountofRegions,URL,Title,FirstAuthor,AllAuthors,Citation,coll
Canada,Canadian manuscript report of fisheries and aquatic sciences 2122,1991,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"List of DFO-sponsored publications, Science Branch : Gulf Region, 1982-1990 = Liste des publications subventionnees par le MPO Direction des Sciences : Region du Golfe, 1982-1990","Bourque, C.","Bourque, C.; Levesque, P.","Bourque, C.; Levesque, P./List of DFO-sponsored publications, Science Branch : Gulf Region, 1982-1990 = Liste des publications subventionnees par le MPO Direction des Sciences : Region du Golfe, 1982-1990/Canadian manuscript report of fisheries and aquatic sciences","i, 34p."
Canada,Canadian technical report of fisheries and aquatic sciences 1782,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Effect of mesh size and shape on the selectivity of cod traps,"Brothers, G.","Brothers, G.; Hollet, J.","Brothers, G.; Hollet, J./Effect of mesh size and shape on the selectivity of cod traps/Canadian technical report of fisheries and aquatic sciences","vii, 37 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1805,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Development of a computer simulation model of a cultured blue mussel (Mytilus edulis) population,"Brylinsky, M.","Brylinsky, M.; Sephton, T.W.","Brylinsky, M.; Sephton, T.W./Development of a computer simulation model of a cultured blue mussel (Mytilus edulis) population/Canadian technical report of fisheries and aquatic sciences","viii, 81 p."
Canada,Canadian data report of fisheries and aquatic sciences 814,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,The importance of groundwater to fish habitat : base flow characteristics for three Gulf Region rivers,"Caissie, D.","Caissie, D.","Caissie, D./The importance of groundwater to fish habitat : base flow characteristics for three Gulf Region rivers/Canadian data report of fisheries and aquatic sciences","v, 25 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1812,1991,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,A computer software package for instream flow analysis by the flow duration method,"Caissie, D.","Caissie, D.","Caissie, D./A computer software package for instream flow analysis by the flow duration method/Canadian technical report of fisheries and aquatic sciences","vi, 21 p."
Canada,Canadian data report of fisheries and aquatic sciences 851,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Creel census and biological data taken from the sport fishery for Arctic charr, Salvelinus alpinus (L.), at Freshwater Creek, Northwest Territories, 1981-1983","Carder, G.W.","Carder, G.W.","Carder, G.W./Creel census and biological data taken from the sport fishery for Arctic charr, Salvelinus alpinus (L.), at Freshwater Creek, Northwest Territories, 1981-1983/Canadian data report of fisheries and aquatic sciences","iv, 13 p."
Canada,Canadian data report of fisheries and aquatic sciences 848,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Data from the commercial fishery for Arctic charr, Salvelinus alpinus (L.), in the Cambridge Bay, District of Keewatin and Igloolik areas, Northwest Territories, 1989-1990","Carder, G.W.","Carder, G.W.","Carder, G.W./Data from the commercial fishery for Arctic charr, Salvelinus alpinus (L.), in the Cambridge Bay, District of Keewatin and Igloolik areas, Northwest Territories, 1989-1990/Canadian data report of fisheries and aquatic sciences","vi, 40 p."
Canada,Canadian data report of fisheries and aquatic sciences 846,1991,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Length data for four cyprinid species in Lake 302, a double-basin acidified lake in the Experimental Lakes Area, Northwestern Ontario","Chalanchuk, S.M.","Chalanchuk, S.M.; Mohr, L.C.; Allan, D.J.","Chalanchuk, S.M.; Mohr, L.C.; Allan, D.J./Length data for four cyprinid species in Lake 302, a double-basin acidified lake in the Experimental Lakes Area, Northwestern Ontario/Canadian data report of fisheries and aquatic sciences","iv, 43 p."
Canada,Canadian industry report of fisheries and aquatic sciences 207,1991,1,DFO,Canadian industry report of fisheries and aquatic sciences,,,,Review of the 1989-1990 British Columbia herring fishery and spawn abundance,"Chalmers, D.D.","Chalmers, D.D.","Chalmers, D.D./Review of the 1989-1990 British Columbia herring fishery and spawn abundance/Canadian industry report of fisheries and aquatic sciences","viii, 121 p."
Canada,Canadian industry report of fisheries and aquatic sciences 213,1991,1,DFO,Canadian industry report of fisheries and aquatic sciences,,,,Review of the 1990-1991 British Columbia herring fishery and spawn abundance,"Chalmers, D.D.","Chalmers, D.D.","Chalmers, D.D./Review of the 1990-1991 British Columbia herring fishery and spawn abundance/Canadian industry report of fisheries and aquatic sciences","vii, 128 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 2125,1991,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,An evaluation of the use of external radio tags to study the migrations of Arctic cisco in the southeastern Beaufort Sea region,"Chang-Kue, K.T.J.","Chang-Kue, K.T.J.; Jessop, E.F.","Chang-Kue, K.T.J.; Jessop, E.F./An evaluation of the use of external radio tags to study the migrations of Arctic cisco in the southeastern Beaufort Sea region/Canadian manuscript report of fisheries and aquatic sciences","iv, 27 p."
Canada,"Canadian technical report of fisheries and aquatic sciences  1774 (v1), 1774 (v2)",1991,8,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Proceedings of the seventeenth Annual Aquatic Toxicity Workshop : November 5-7, 1990, Vancouver, B.C = Comptes rendus du dix-septieme colloque annuel sur la toxicologie aquatique : 5-7 november 1990, Vancouver, (C.-B.)","Chapman, P.","Chapman, P.; Bishay, F.; Power, E.; Hall, K.: Harding, L.; McLeay, D.; Nassichuk, M; Knapp, W.","Chapman, P.; Bishay, F.; Power, E.; Hall, K.: Harding, L.; McLeay, D.; Nassichuk, M; Knapp, W./Proceedings of the seventeenth Annual Aquatic Toxicity Workshop : November 5-7, 1990, Vancouver, B.C = Comptes rendus du dix-septieme colloque annuel sur la toxicologie aquatique : 5-7 november 1990, Vancouver, (C.-B.)/Canadian technical report of fisheries and aquatic sciences",2 v.
Canada,Canadian data report of fisheries and aquatic sciences 847,1991,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Fish catch data from the landfast ice of the Mackenzie River estuary, March 1985, and May 1986, 1987","Chiperzak, D.B.","Chiperzak, D.B.; Hopky, G.E.; Lawrence, M.J.","Chiperzak, D.B.; Hopky, G.E.; Lawrence, M.J./Fish catch data from the landfast ice of the Mackenzie River estuary, March 1985, and May 1986, 1987/Canadian data report of fisheries and aquatic sciences","v, 28 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1772,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Parasites of lake sturgeon, Acipenser fulvescens (Chondrostei: Acipenseridae), with special reference to the coelenterate parasite, Polypodium hydriforme, in acipenseriform fishes : an annotated bibliography","Choudhury, A.","Choudhury, A.; Dick, T.A.","Choudhury, A.; Dick, T.A./Parasites of lake sturgeon, Acipenser fulvescens (Chondrostei: Acipenseridae), with special reference to the coelenterate parasite, Polypodium hydriforme, in acipenseriform fishes : an annotated bibliography/Canadian technical report of fisheries and aquatic sciences","iv, 15p."
Canada,Canadian technical report of fisheries and aquatic sciences 1820,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Northwest Atlantic tuna : identification and size conversion,"Clay, D.","Clay, D.; Hurlbut, T.","Clay, D.; Hurlbut, T./Northwest Atlantic tuna : identification and size conversion/Canadian technical report of fisheries and aquatic sciences","iv, 49 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1828,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Determination of age and growth of white hake (Urophycis tenuis Mitchill) from the southern Gulf of St. Lawrence, Canada (including techniques for commercial sampling)","Clay, D.","Clay, D.; Clay, H.","Clay, D.; Clay, H./Determination of age and growth of white hake (Urophycis tenuis Mitchill) from the southern Gulf of St. Lawrence, Canada (including techniques for commercial sampling)/Canadian technical report of fisheries and aquatic sciences","vi, 29 p."
Canada,Canadian data report of fisheries and aquatic sciences 838,1991,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Commercial Atlantic salmon catch for west Newfoundland and south Labrador, Gulf Region : annual summaries, 1974-1988 and weekly catches, 1987-1988","Claytor, R.R.","Claytor, R.R.; Mullins, C.C.; Jones, R.A.","Claytor, R.R.; Mullins, C.C.; Jones, R.A./Commercial Atlantic salmon catch for west Newfoundland and south Labrador, Gulf Region : annual summaries, 1974-1988 and weekly catches, 1987-1988/Canadian data report of fisheries and aquatic sciences","vii, 80 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1821,1991,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Non-intrusive time-lapse video monitoring of shallow aquatic environments,"Collins, N.C.","Collins, N.C.; Hinch, S.G.; Baia, K.A.","Collins, N.C.; Hinch, S.G.; Baia, K.A./Non-intrusive time-lapse video monitoring of shallow aquatic environments/Canadian technical report of fisheries and aquatic sciences","ix, 35 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1817,1991,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Life history patterns and population fluctuations of snow crab (Chionoecetes opilio) in the fjord of Bonne Bay on the west coast of Newfoundland, Canada, from 1983 to 1990","Comeau, M.","Comeau, M.; Conan, G.T.; Robichaud, G.; Jones, A.","Comeau, M.; Conan, G.T.; Robichaud, G.; Jones, A./Life history patterns and population fluctuations of snow crab (Chionoecetes opilio) in the fjord of Bonne Bay on the west coast of Newfoundland, Canada, from 1983 to 1990/Canadian technical report of fisheries and aquatic sciences","ix, 73 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1831,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Proceedings of the Special Session on Salmonid Aquaculture, World Aquaculture Society, February 16, 1989, Los Angeles, USA","Cook, R.H.","Cook, R.H.; Pennell, W.","Cook, R.H.; Pennell, W./Proceedings of the Special Session on Salmonid Aquaculture, World Aquaculture Society, February 16, 1989, Los Angeles, USA/Canadian technical report of fisheries and aquatic sciences","v, 167 p."
Canada,Canadian data report of fisheries and aquatic sciences 837,1991,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Data record of juvenile salmonids and other fish species captured by surface trawl off coastal British Columbia in August, 1988 and September, 1990","Cooke, K.D.","Cooke, K.D.; Wadell, B.J.; Groot, C.","Cooke, K.D.; Wadell, B.J.; Groot, C./Data record of juvenile salmonids and other fish species captured by surface trawl off coastal British Columbia in August, 1988 and September, 1990/Canadian data report of fisheries and aquatic sciences","iii, 79 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1816,1991,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Production of chinook and coho salmon from British Columbia hatcheries, 1971 through 1989","Cross, C.L.","Cross, C.L.; Lapi, L.; Perry, E.A.","Cross, C.L.; Lapi, L.; Perry, E.A./Production of chinook and coho salmon from British Columbia hatcheries, 1971 through 1989/Canadian technical report of fisheries and aquatic sciences","vii, 48 p."
Canada,Canadian data report of hydrography and ocean sciences 92,1991,2,DFO,Canadian data report of hydrography and ocean sciences,,,,"Spatial distribution of macrobenthic infauna in Burrard Inlet : November, 1989","Cross, S.F.","Cross, S.F.; Brinkhurst, R.O.","Cross, S.F.; Brinkhurst, R.O./Spatial distribution of macrobenthic infauna in Burrard Inlet : November, 1989/Canadian data report of hydrography and ocean sciences","v, 35 p."
Canada,Canadian data report of fisheries and aquatic sciences 816,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Whole lake additions in the Experimental Lakes Area, 1986-1989","Cruikshank, D.R.","Cruikshank, D.R.","Cruikshank, D.R./Whole lake additions in the Experimental Lakes Area, 1986-1989/Canadian data report of fisheries and aquatic sciences","iv, 18 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1826,1991,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"The distribution of nutrients, suspended solids, dissolved and particulate metals in Halifax Harbour","Dalziel, J.A.","Dalziel, J.A.; Amirault, B.P.; Rantala, R.T.T.","Dalziel, J.A.; Amirault, B.P.; Rantala, R.T.T./The distribution of nutrients, suspended solids, dissolved and particulate metals in Halifax Harbour/Canadian technical report of fisheries and aquatic sciences","iii, 60 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1762,1991,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"A comparison of the taxonomic characteristics and duration of the laboratory reared larvae of snow crabs, Chionoecetes opilio (O. fabricius and toad crabs, Hyas sp. from Atlantic Canada","Davidson, K.G.","Davidson, K.G.; Chin, E.A.","Davidson, K.G.; Chin, E.A./A comparison of the taxonomic characteristics and duration of the laboratory reared larvae of snow crabs, Chionoecetes opilio (O. fabricius and toad crabs, Hyas sp. from Atlantic Canada/Canadian technical report of fisheries and aquatic sciences","vi, 21 p."
Canada,Canadian data report of fisheries and aquatic sciences 831,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Summary of the 1989 coho salmon smolt trapping operations on the Lachmach River, British Columbia","Davies, D.","Davies, D.","Davies, D./Summary of the 1989 coho salmon smolt trapping operations on the Lachmach River, British Columbia/Canadian data report of fisheries and aquatic sciences","111, 37 p."
Canada,Canadian data report of fisheries and aquatic sciences 832,1991,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Summary of the 1990 coho salmon smolt trapping operations on the Lachmach River, British Columbia","Davies, D.L.W.","Davies, D.L.W.","Davies, D.L.W./Summary of the 1990 coho salmon smolt trapping operations on the Lachmach River, British Columbia/Canadian data report of fisheries and aquatic sciences","iii, 53 p."
