Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,Title,FirstAuthor,AllAuthors,Citation
USA,,,1999,3,ADFG,Fishery Data Series,Sport Fish,,,,"Cyr, P. A., B. L. Stratton, and J. J. Hasbrouck. 1999. Estimates of commercial harvest and escapement of coho salmon stocked into Northern Cook Inlet streams, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 99-7, Anchorage."
USA,,,1999,1,ADFG,Fishery Data Series,Sport Fish,,,,"Burr J. M. 1999. Holitna River angler survey, 1998. Alaska Department of Fish and Game, Fishery Data Series No. 99-39, Anchorage."
USA,,,1999,3,ADFG,Fishery Data Series,Sport Fish,,,,"Brownlee, K. M., McPherson, S. A., and D. L. Magnus. 1999. A mark-recapture experiment to estimate the escapement of chinook salmon in the Blossom and Keta rivers, 1998. Alaska Department of Fish and Game, Fishery Data Series No. 99-45, Anchorage. "
USA,,,1999,3,ADFG,Fishery Data Series,Sport Fish,,,,"Brookover, T. E., P. A. Hansen, and R. D. Harding. 1999. Population status of summer resident cutthroat trout at Sitkoh Lake, Southeast Alaska. Alaska Department of Fish and Game, Fishery Data Series No. 99-30, Anchorage."
USA,,,1999,2,ADFG,Fishery Data Series,Sport Fish,,,,"Bosch, D. and D. Burwen. 1999. Estimates of chinook salmon abundance in the Kenai River using split-beam sonar, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 99-3, Anchorage."
USA,,,1999,1,ADFG,Fishery Data Series,Sport Fish,,,,"Beers, D. E. 1999. Production of coho salmon from Slippery Creek, 1997-1998. Alaska Department of Fish and Game, Fishery Data Series No. 99-46, Anchorage."
USA,,,1998,3,ADFG,Regional Information Report,Commercial Fisheries,,,,"Witteveen, M. J., R. D. Campbell, and R. L. Murphy. 1998. Alaska Peninsula and Aleutian Islands Management Areas sac roe herring report and the Aleutian Islands Management Area food and bait herring report, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Management and Development, Regional Information Report 4K98-14, Kodiak."
USA,,,1998,1,ADFG,Regional Information Report,Commercial Fisheries,,,,"Shaul, A. R. 1998. Annual summary of the commercial salmon fishery and a report on salmon subsistence and personal use fisheries for the Alaska Peninsula and Aleutian Islands Management Areas, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Management and Development, Regional Information Report 4K98-09, Kodiak."
USA,,,1998,2,ADFG,Regional Information Report,Commercial Fisheries,,,,"Ruesch, P. H. and J. Fox. 1998. Upper Cook Inlet commercial fisheries, annual management report, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 2A98-21, Anchorage."
USA,,,1998,2,ADFG,Regional Information Report,Commercial Fisheries,,,,"Owen, D. L., and D. R. Sarafin. 1998. Chignik Management Area annual finfish management report, 1995. Alaska Department of Fish and Game, Division of Commercial Fisheries, Management and Development, Regional Information Report 4K98-12, Kodiak."
USA,,,1998,3,ADFG,Regional Information Report,Commercial Fisheries,,,,"Murphy, R. L., A. R. Shaul, and J. J. Dinnocenzo. 1998. North Alaska Peninsula commercial salmon, annual management report, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K98-28, Kodiak."
USA,,,1998,5,ADFG,Regional Information Report,Commercial Fisheries,,,,"Morstad, S., D. Sharp, J. Wilcock, T. Joyce and J. Johnson. 1998. Prince William Sound management area 1997 annual finfish management report. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 2A98-05, Anchorage. "
USA,,,1998,3,ADFG,Regional Information Report,Commercial Fisheries,,,,"Honnold, S. G., C. Clevenger and J. N. McCullough. 1998. Pillar Creek Hatchery annual management plan, 1998. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K98-24, Kodiak."
USA,,,1998,3,ADFG,Regional Information Report,Commercial Fisheries,,,,"Hall, A., S. G. Honnold, and J. N. McCullough. 1998. Kitoi Bay Hatchery annual management plan, 1998. Alaska Department of Fish and Game, Division of Commercial Fisheries, Management and Development, Regional Information Report 4K98-20, Kodiak."
USA,,,1998,1,ADFG,Regional Information Report,Commercial Fisheries,,,,"Gretsch, D. 1998. Kodiak Management Area annual herring management report, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K98-41, Kodiak."
USA,,,1998,4,ADFG,Regional Information Report,Commercial Fisheries,,,,"Campbell, R. D., A. R. Shaul, M. J. Witteveen and J. J. Dinnocenzo. 1998. South Peninsula annual salmon management report, 1997. Alaska Department of Fish and Game, Commercial Fisheries Management and Development Division, Regional Information Report 4K98-29 Kodiak."
USA,,,1998,9,ADFG,Regional Information Report,Commercial Fisheries,,,,"Burkey Jr., C., Anderson, C., T. Cappiello, M. Coffing, D. Huttunen, J. Menard, D. B. Molyneaux, C. Utermohle, and T. Vania. 1998. Annual Management Report for the subsistence and commercial fisheries of the Kuskokwim area, 1996. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 3A98-11, Anchorage."
USA,,,1998,1,ADFG,Regional Information Report,Commercial Fisheries,,,,"Brennan, K. 1998. Kodiak management area commercial salmon, annual management report, 1996. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 4K98-35, Kodiak."
USA,,,1998,4,ADFG,Regional Information Report,Commercial Fisheries,,,,"Brennan, E. L., F. J. Bue, C. F. Lean, and T. L. Lingnau. 1998. Annual management report 1997, Norton Sound – Port Clarence – Kotzebue. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 3A98-28, Anchorage."
USA,,,1998,8,ADFG,Regional Information Report,Commercial Fisheries,,,,"Bergstrom, D. J., K. C. Schultz, B. M. Borba, V. Golembeski, R. D. Paulus, L. H. Barton, D. J. Schneiderhan, and J. S. Hayes. 1998. Annual Management Report Yukon Area, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries, Regional Information Report 3A98-32, Anchorage."
USA,,,1998,UFO,ADFG,Regional Information Report,Commercial Fisheries,,,,"ADF&G (Alaska Department of Fish and Game). 1998. Annual management report for the shellfish fisheries of the Westward Region, 1997. Alaska Department of Fish and Game, Division of Commercial Fisheries,Regional Information Report RIR.4K.1998.39, Kodiak."
USA,,,1998,4,ADFG,Subsistence Technical Paper,Subsistence Fisheries,,,,"Theodore M. Krieg, James A. Fall, Charles J. Utermohle, and Louis Brown. 1998. Subsistence harvests and uses of caribou, moose, and brown bear in 12 Alaska Peninsula communities, 1995/96 and 1996/97. ADF&G Division of Subsistence, Technical Paper No. 244."
USA,,,1998,4,ADFG,Subsistence Technical Paper,Subsistence Fisheries,,,,"Susan Georgette, Michael Coffing, Cheryl Scott, and Charles Utermohle. 1998. The subsistence harvest of seals and sea lions by Alaska Natives in the Norton Sound–Bering Strait Region, Alaska, 1996-97. ADF&G Division of Subsistence, Technical Paper No. 242."
USA,,,1998,2,ADFG,Subsistence Technical Paper,Subsistence Fisheries,,,,"Robert J. Wolfe and Craig Mishler. 1998. The subsistence harvest of harbor seal and sea lion by Alaska Natives in 1997. ADF&G Division of Subsistence, Technical Paper No. 246."
USA,,,1998,3,ADFG,Subsistence Technical Paper,Subsistence Fisheries,,,,"Michael Coffing, Cheryl L. Scott, and Charles J. Utermohle. 1998. The subsistence harvest of seals and sea lions by Alaska Natives in three communities of the Yukon-Kuskokwim Delta, Alaska, 1997-98. ADF&G Division of Subsistence, Technical Paper No. 255."
USA,,,1998,3,ADFG,Subsistence Technical Paper,Subsistence Fisheries,,,,"David B. Andersen, Charles J. Utermohle, Louis Brown. 1998. The 1997-98 harvest of moose, caribou and bear in Middle Yukon and Koyukuk River communities, Alaska. ADF&G Division of Subsistence, Technical Paper No. 245. "
USA,,,1998,2,ADFG,Special Publication,Sport Fish,,,,"Minard, R. E. and J. E. Dye. 1998. Rainbow trout sampling and aging protocol. Alaska Department of Fish and Game, Special Publication No. 98-2, Anchorage."
USA,,,1998,2,ADFG,Special Publication,Sport Fish,,,,"Bethe, M. L. and P. Hansen. 1998. Investigations of methods and means to minimize chinook salmon harvest in the east side set net fishery of Upper Cook Inlet, 1996. Alaska Department of Fish and Game, Special Publication No. 98-3, Anchorage."
USA,,,1998,3,ADFG,Special Publication,Sport Fish,,,,"Bernard, D.R., A.E. Bingham, and M. Alexandersdottir. 1998. The mechanics of onsite creel surveys in Alaska. Alaska Department of Fish and Game, Special Publication No. 98-1, Anchorage."
USA,,,1998,2,ADFG,Fishery Manuscript,Sport Fish,,,,"Taube, T. T.and Wuttig, K. 1998. Abundance and composition of sheefish in the Kobuk River, 1997. Alaska Department of Fish and Game, Fishery Manuscript Report No. 98-3, Anchorage."
USA,,,1998,1,ADFG,Fishery Manuscript,Sport Fish,,,,"Roach, S. M. 1998. Site fidelity, dispersal, and movements of radio-implanted northern pike in Minto Lakes, 1995 - 1997. Alaska Department of Fish and Game, Fishery Manuscript Number 98-1, Anchorage."
USA,,,1998,3,ADFG,Fishery Manuscript,Sport Fish,,,,"McPherson, S. A., P. Etherton, and J. H. Clark. 1998. Biological escapement goal for Klukshu River chinook salmon. Alaska Department of Fish and Game, Fishery Manuscript No. 98-2, Anchorage."
USA,,,1998,11,ADFG,Fishery Manuscript,Sport Fish,,,,"Fish, J. T. 1998. Radio-telemetry studies of Arctic grayling in the Jim River (Dalton Highway) during 1997 - 1998. Alaska Department of Fish and Game, Fishery Manuscript Report, No. 98-4, Anchorage."
USA,,,1998,2,ADFG,Fishery Management Report,Sport Fish,,,,"Whitmore, C. and D. Sweet. 1998. Area management report for the recreational fisheries of Northern Cook Inlet, 1997. Alaska Department of Fish and Game, Fishery Management Report No. 98-4, Anchorage."
USA,,,1998,1,ADFG,Fishery Management Report,Sport Fish,,,,"Vincent-Lang, D. 1998. Area management report for North Gulf of Alaska recreational groundfish fisheries, 1997. Alaska Department of Fish and Game, Fishery Management Report No. 98-2, Anchorage. "
USA,,,1998,3,ADFG,Fishery Management Report,Sport Fish,,,,"Minard, R. E., D. O. Dunaway and M. J. Jaenicke. 1998. Area management report for the recreational fisheries of the Southwest Alaska Sport Fish Management Area, 1997. Alaska Department of Fish and Game, Fishery Management Report No. 98-3, Anchorage."
USA,,,1998,4,ADFG,Fishery Management Report,Sport Fish,,,,"Lafferty, R., S. Hayes, T. R. McKinley, and R. A. Clark. 1998. Recent history of chinook salmon harvests in marine waters of Southcentral Alaska: a compilation of harvest, size, and coded wire tag data by fishery, 1980-1995 and recommendations for future assessment. Alaska Department of Fish and Game, Fishery Management Report No. 98-1, Anchorage."
USA,,,1998,4,ADFG,Fishery Management Report,Sport Fish,,,,"Burr, J., F. DeCicco, J. Hallberg and J. Parker. 1998. Fishery Management Report for sport fisheries in the Arctic-Yukon-Kuskokwim, Tanana River, and Northwest Alaska regulatory areas, 1993/1994. Alaska Department of Fish and Game, Fishery Management Series No. 98-5, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Yanusz, R. J. 1998. Sockeye salmon escapement to Windfall Lake during 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-32 , Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Wuttig, K. G. 1998. Escapement of chinook salmon in the Unalakleet River in 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-8, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Viavant, T. 1998. Hatching success of lake trout eggs in artificial incubation substrates in Harding and Seven Mile lakes. Alaska Department of Fish and Game, Fishery Data Series No. 98-30, Anchorage."
USA,,,1998,3,ADFG,Fishery Data Series,Sport Fish,,,,"Taube, T. T., K. Wuttig, and L. Stuby. 1998. Lake trout studies in the AYK Region, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-24, Anchorage."
USA,,,1998,2,ADFG,Fishery Data Series,Sport Fish,,,,"Stuby, L. and T. Taube. 1998. Mortality of sheefish captured and released on sport fishing gear in the Kobuk River, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-15, Anchorage."
USA,,,1998,2,ADFG,Fishery Data Series,Sport Fish,,,,"Stuby, L. and M.J. Evenson. 1998. Salmon studies in interior Alaska, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-11, Anchorage."
USA,,,1998,2,ADFG,Fishery Data Series,Sport Fish,,,,"Skaugstad, C., and M. Doxey. 1998. Evaluation of stocked game fish in the Tanana Valley, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-26, Anchorage. "
USA,,,1998,3,ADFG,Fishery Data Series,Sport Fish,,,,"Schmidt, A. E., R. P. Marshall, and R. D. Harding. 1998. Lake Eva cutthroat trout population status, 1996. Alaska Department of Fish and Game, Fishery Data Series No. 98-28, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Roach, S. M. 1998. Abundance and composition of the northern pike population in Harding Lake, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-14, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Roach, S. M. 1998. Abundance and composition of the northern pike populations in Minto Lakes, 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-12, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Ridder, W. P. 1998. Abundance and composition of Arctic grayling in the Delta Clearwater River 1996 and 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-35, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Ridder, W. P. 1998. Abundance, composition, and emigration of Arctic grayling of the Goodpaster River, 1995-1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-36, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Ridder, W. P. 1998. Radio telemetry of Arctic grayling in the Delta Clearwater River 1995 to 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-37, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Ridder, W. P. 1998. Stock status of Chena River Arctic grayling in 1997, and radiotelemetry studies, 1997-1998. Alaska Department of Fish and Game, Fishery Data Series No. 98-39, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Parker, J. F. 1998. Stock assessment and biological characteristics of burbot in Fielding Lake during 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-22, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Pahlke, Keith A. 1998. Escapements of chinook salmon in Southeast Alaska and transboundary rivers in 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-33, Anchorage."
USA,,,1998,4,ADFG,Fishery Data Series,Sport Fish,,,,"McPherson, S. A., R. J. Yanusz, D. R. Bernard and M. S. Kelley. 1998. Production of coho salmon from the Taku River, 1996-1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-18, Anchorage. "
USA,,,1998,5,ADFG,Fishery Data Series,Sport Fish,,,,"McPherson, S. A., D. R. Bernard, M. S. Kelley, P. A. Milligan, and P. Timpany. 1998. Spawning abundance of chinook salmon in the Taku River in 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-41, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Marsh, L. E. 1998. Catch and effort statistics for the sockeye salmon sport fishery during the late run to the Russian River with estimates of escapement, 1996. Alaska Department of Fish and Game, Fishery Data Series No. 98-7, Anchorage."
USA,,,1998,1,ADFG,Fishery Data Series,Sport Fish,,,,"Marsh, L. E. 1998. Catch and effort statistics for the sockeye salmon sport fishery during the early run to the Russian River with estimates of escapement, 1996. Alaska Department of Fish and Game, Fishery Data Series No. 98-1, Anchorage."
USA,,,1998,4,ADFG,Fishery Data Series,Sport Fish,,,,"Lum, J. L., K. Kondzela, J. D. Jones, and S. G. Taylor. 1998. Dolly Varden char and sea-run cutthroat trout populations at Auke Lake, Southeast Alaska, during 1997. Alaska Department of Fish and Game, Fishery Data Series No. 98-43, Anchorage."
USA,,,1998,2,ADFG,Fishery Data Series,Sport Fish,,,,"Larson, L. L. and B. W. McCracken. 1998. Assessment of angler impacts to Kenai River riparian habitats during 1996. Alaska Department of Fish and Game, Fishery Data Series No. 98-10, Anchorage."
